asin,name,pdate,rating,review,Label
B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,19-03-18,5,The misty had kind of a soapy smell but works. Smell is pleasant but hardly you would know about the smell unless you get close to it. The citrus has a sort of tangy smell but i find it better than the misty. Will have to try the violet. Initial days your room will be filled with the pleasant smell but a packet  lasts only for like 14 days. In the latter days you will completely forget about it. If you have the shell to spend then go for it.,0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,25-07-17,1,"To start off, the safe arrived with a Low Battery message, meaning that before I could do anything else, I had to go and get new batteries for this brand new item. Once you get things in order, the safe works well and serves its purpose, however, the manual provided is obsolete, and the instructions do not match up with this product. There are no solutions posted online either. If you want to program the safe, you have to figure it out on your own. The customer service personnel were not helpful either and they kept trying to force me to get a technician to come to my house at the cost of Rs. 500 just to program the device, which completely defeats the purpose of online shopping. Don't fall for it. This is rather ridiculous for such a big brand like Godrej.In case anyone else needs to re-program their home code, here is what I was able to do. I hope it works for you too:1.) The instructions indicate to press 68#, but it actually means 68(Lock). If the instructions indicate *, try pressing Clear2.) Every time I pressed 68#, I got an error message, so I had to go through all the steps listed below.3.) Before you can change personal code in home mode, you will need to Access The Programming (pg. 6). The code is 751019 which means that there are 6 different features that you can program. Go through all the steps and change the numbers as they suit you. When you get to the last digit, there are no instructions written in the book, so you will have to figure this out on your own. If the last digit is 1, change it to 0 or 9.4.) After going through the programming and changing the last number, you should be able to go back to change the personal code in home mode.5.) If you set your password and it doesn't lock, go back to the programming again, and change the last digit back to what it was originally.Good luck.",0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,12-09-18,1,Received damaged product. The case is scratched in multiple places and all the parts are loose. Looks like  a duplicate box with iron is painted and set up with godrej tag and sent to us. Highly dissatisfied with the product quality,1
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,20-10-18,4,"The product was good. But starting it for the first time took me several hours to start and install it properly.Here I will list out all steps so that reading this other people might find it helpful.1. Unwrap the package properly. Look for any damages.2. You will find a set of keys attached in a plastic sachet.3. Use the key to open the locker. There is a white cover near the button panel ,open it to insert keys.4. Inside the locker you will find the manual and wall mounting knots.5. The other side of the keypad panel will contain the battery space which needs 4 AA batteries for the led to start. But before inserting the batteries do see the positive & negative marked side and insert the batteries according to the charge respectively.6. Close the battery lid and led will automatically start working. The battery lid needs a small screw to get fixed. so if u don't find the screw in any plastic packets then use another aftermarket screws or maybe the screw is present inside the locker mechanism.7. The locker mechanism screws can be unlocked by a particular opener which will be given with the mounting knots inside the locker.8. The locker is now ready to use. Remove the keys and use the led to unlock and lock it. The default password is 1234.9. Please donot apply any pressure or try to press the firm bolts of the locker mechanism when the locker is open. Let the motor of the locker do its work.10. If the locker shows any other error message. Do consult the user manual.Note. Please be calm and do things properly or else you might damage the product.",0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,22-02-16,5,"Easy to operate.But installation is a head breaking thing. After repeated calls to Godrej customer care, finally they came after 20 days and charged 750 rupees for installation. Good for small stuff. Light weight hence it needs to be mounted in cupboard or wall otherwise it is light enough to be carried and run ;-) Best thing is that I got it in a deal 4200.",0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,29-10-18,5,"How to set new password in home mode , there is no # key as mentioned in manual. Idot seller and supplier.Double click clear button- enter 751019-enter 171310- press lock three times- enter new password -enter lock .done new password is setIt is good safe",0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,20-08-19,2,"First it is made in China product which I was not expecting from Godrej.The safe arrived with dent and chipped paint at two places.manual with the product is obsolete.Instruction indicating 68# to program the lock but there is no # key on key pad, door was not align.Totally dissatisfied with the product quality.",1
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,08-12-17,3,The reason I declined the purchase was that it was to light.A thief can easily take it and open it in their own sweet time.Therefore I declined the purchase,0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,30-05-17,5,Good product and provides good security. Provides a master pwd which can be used even if we forget regular pwd.Executive has provided DEMO on time after taking appointment by calling customer care. Charged 300/- for demo & installation.,0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,06-02-20,5,"I love this digital safe locker. Now I can put all my important stuff inside this box. The good thing is that it is not that bulky. The material is also very good, seems very strong and heavy. And, It is very easy to install. I have not mounted/fixed it because I put this inside the almera. Now I can feel safer by keeping cash, passport and other valuable stuff.Lookwise also it just has a classy touch. It has a proper colored LED display. It works on the battery power and the consumption is very low. You can set your own passcode from the 4-8 digits. I like it beep sound whenever you have to press the keys. In addition it also has 2 emergency keys. Overall now I am very calm ever since this digital safe has been arrived. Of course now I can manage my things for my own peace of mind according to my needs :-).Earlier I never ever used such kind of digital safe but after have been started using?ˇ this I found this as exactly as what I expected for. Truly it's a big value for money. I would highly recommend this product to everyone who read this review. Greets!*Please click the Helpful button if you like this review. Thank you!",0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,29-04-18,1,"Very bad product. The code doesnÉ??t work suddenly. Trying to open it with override key n it wonÉ??t open. Tried calling the customer care n they say, I will be charged Rs.500 for the technician visit. It is only 2 months I bought it. Very bad product.",1
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,25-07-17,1,"To start off, the safe arrived with a Low Battery message, meaning that before I could do anything else, I had to go and get new batteries for this brand new item. Once you get things in order, the safe works well and serves its purpose, however, the manual provided is obsolete, and the instructions do not match up with this product. There are no solutions posted online either. If you want to program the safe, you have to figure it out on your own. The customer service personnel were not helpful either and they kept trying to force me to get a technician to come to my house at the cost of Rs. 500 just to program the device, which completely defeats the purpose of online shopping. Don't fall for it. This is rather ridiculous for such a big brand like Godrej.In case anyone else needs to re-program their home code, here is what I was able to do. I hope it works for you too:1.) The instructions indicate to press 68#, but it actually means 68(Lock). If the instructions indicate *, try pressing Clear2.) Every time I pressed 68#, I got an error message, so I had to go through all the steps listed below.3.) Before you can change personal code in home mode, you will need to Access The Programming (pg. 6). The code is 751019 which means that there are 6 different features that you can program. Go through all the steps and change the numbers as they suit you. When you get to the last digit, there are no instructions written in the book, so you will have to figure this out on your own. If the last digit is 1, change it to 0 or 9.4.) After going through the programming and changing the last number, you should be able to go back to change the personal code in home mode.5.) If you set your password and it doesn't lock, go back to the programming again, and change the last digit back to what it was originally.Good luck.",0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,12-09-18,1,Received damaged product. The case is scratched in multiple places and all the parts are loose. Looks like  a duplicate box with iron is painted and set up with godrej tag and sent to us. Highly dissatisfied with the product quality,0
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,20-10-18,4,"The product was good. But starting it for the first time took me several hours to start and install it properly.Here I will list out all steps so that reading this other people might find it helpful.1. Unwrap the package properly. Look for any damages.2. You will find a set of keys attached in a plastic sachet.3. Use the key to open the locker. There is a white cover near the button panel ,open it to insert keys.4. Inside the locker you will find the manual and wall mounting knots.5. The other side of the keypad panel will contain the battery space which needs 4 AA batteries for the led to start. But before inserting the batteries do see the positive & negative marked side and insert the batteries according to the charge respectively.6. Close the battery lid and led will automatically start working. The battery lid needs a small screw to get fixed. so if u don't find the screw in any plastic packets then use another aftermarket screws or maybe the screw is present inside the locker mechanism.7. The locker mechanism screws can be unlocked by a particular opener which will be given with the mounting knots inside the locker.8. The locker is now ready to use. Remove the keys and use the led to unlock and lock it. The default password is 1234.9. Please donot apply any pressure or try to press the firm bolts of the locker mechanism when the locker is open. Let the motor of the locker do its work.10. If the locker shows any other error message. Do consult the user manual.Note. Please be calm and do things properly or else you might damage the product.",0
